LMScore,HScore,Verdict
0.33333322222225925,0.0,positive
0.0,0.33333322222225925,positive
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.0,positive
0.9999990000010001,0.9999997500000625,positive
0.0,-0.9999990000010001,negative
0.9999990000010001,0.99999950000025,negative
-0.9999990000010001,0.99999950000025,negative
0.9999990000010001,0.33333322222225925,negative
0.0,0.9999990000010001,neutral
0.99999950000025,0.9999996666667778,neutral
0.0,0.99999950000025,positive
0.0,0.99999950000025,neutral
0.0,0.9999990000010001,neutral
0.9999990000010001,0.99999950000025,negative
-0.9999990000010001,0.9999997500000625,positive
0.9999990000010001,0.199999960000008,negative
0.0,0.0,negative
0.0,0.9999990000010001,positive
0.0,0.99999950000025,neutral
0.0,0.9999990000010001,neutral
0.0,0.9999990000010001,neutral
0.0,0.33333322222225925,negative
-0.9999990000010001,0.0,negative
0.0,0.0,neutral
0.0,0.0,negative
-0.9999990000010001,0.99999950000025,positive
0.0,0.0,neutral
0.0,0.0,neutral
0.0,0.9999997500000625,neutral
0.0,0.33333322222225925,positive
0.0,0.9999990000010001,neutral
0.0,0.9999990000010001,neutral
0.0,0.0,neutral
0.0,0.0,positive
0.0,0.0,negative
0.0,0.9999990000010001,neutral
0.0,0.0,positive
0.0,-0.9999990000010001,negative
0.0,0.0,negative
0.0,0.4285713673469475,neutral
-0.9999990000010001,0.33333322222225925,negative
0.0,0.0,neutral
0.9999990000010001,0.9999996666667778,positive
0.9999990000010001,0.99999950000025,negative
-0.9999990000010001,0.0,neutral
0.0,0.9999998888889013,positive
0.0,0.0,negative
-0.99999950000025,-0.1428571224489825,neutral
-0.9999990000010001,-0.9999990000010001,negative
0.9999990000010001,0.9999990000010001,negative
-0.9999990000010001,0.9999990000010001,negative
0.9999990000010001,0.9999996666667778,positive
0.9999990000010001,0.99999950000025,negative
0.9999990000010001,0.99999950000025,positive
0.0,0.99999980000004,neutral
0.0,0.9999990000010001,neutral
0.0,-0.9999990000010001,negative
0.9999990000010001,0.6666665555555741,negative
0.0,-0.33333322222225925,neutral
0.0,0.0,negative
0.0,0.0,positive
0.0,0.99999950000025,positive
0.0,0.9999996666667778,neutral
0.0,0.99999950000025,positive
0.0,0.0,neutral
0.9999990000010001,0.0,negative
-0.9999990000010001,0.0,positive
-0.99999950000025,-0.99999950000025,negative
-0.9999990000010001,0.33333322222225925,positive
0.9999990000010001,0.9999996666667778,negative
0.0,0.9999997500000625,negative
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.9999996666667778,neutral
0.0,0.33333322222225925,neutral
0.0,0.9999998888889013,positive
0.9999990000010001,0.6666665555555741,negative
0.0,0.0,negative
0.0,0.33333322222225925,negative
0.0,0.0,positive
0.9999990000010001,0.0,positive
0.0,0.9999990000010001,negative
-0.99999950000025,-0.99999950000025,negative
-0.9999990000010001,-0.9999990000010001,neutral
-0.99999950000025,-0.33333322222225925,positive
0.0,0.9999990000010001,neutral
0.0,0.99999950000025,positive
0.0,0.99999950000025,neutral
0.0,0.9999990000010001,positive
0.9999990000010001,0.9999990000010001,positive
0.0,0.9999996666667778,neutral
0.0,0.0,positive
0.0,0.99999950000025,neutral
0.9999990000010001,0.33333322222225925,positive
0.9999990000010001,0.599999880000024,negative
-0.9999990000010001,0.33333322222225925,negative
0.0,-0.9999990000010001,negative
0.9999990000010001,-0.33333322222225925,positive
0.9999990000010001,0.99999950000025,positive
0.9999990000010001,0.99999950000025,negative
-0.9999990000010001,0.599999880000024,neutral
0.0,0.0,positive
0.0,0.9999997500000625,neutral
0.0,0.0,positive
-0.33333322222225925,0.0,positive
0.0,0.9999990000010001,positive
0.0,0.99999950000025,positive
0.0,0.99999950000025,neutral
-0.99999950000025,-0.33333322222225925,positive
0.0,0.0,neutral
0.9999990000010001,0.99999950000025,positive
0.0,-0.33333322222225925,positive
0.0,-0.9999990000010001,negative
0.0,0.0,neutral
0.0,0.49999987500003124,negative
0.33333322222225925,0.0,negative
0.0,-0.99999950000025,negative
-0.9999990000010001,0.0,neutral
0.9999990000010001,0.9999990000010001,positive
0.9999990000010001,0.9999990000010001,neutral
0.0,0.99999950000025,neutral
-0.9999990000010001,-0.9999990000010001,positive
-0.99999950000025,-0.99999950000025,negative
0.0,0.0,negative
0.0,0.0,negative
0.0,0.0,positive
0.9999990000010001,0.599999880000024,positive
0.0,0.0,negative
0.0,0.0,positive
0.0,0.99999950000025,negative
0.0,0.0,neutral
0.0,0.9999990000010001,neutral
-0.99999950000025,-0.33333322222225925,negative
0.0,0.9999996666667778,neutral
0.0,-0.9999990000010001,neutral
0.0,-0.99999950000025,neutral
0.0,0.99999950000025,positive
0.0,0.0,negative
0.9999990000010001,-0.33333322222225925,negative
0.9999990000010001,0.99999950000025,neutral
0.9999990000010001,0.9999990000010001,negative
0.0,0.99999950000025,negative
0.0,0.33333322222225925,positive
0.0,-0.9999990000010001,neutral
0.0,0.99999950000025,positive
-0.99999950000025,-0.99999950000025,negative
0.9999990000010001,0.99999950000025,positive
0.0,0.0,positive
-0.9999990000010001,0.33333322222225925,positive
0.0,0.0,neutral
0.0,0.0,neutral
0.0,0.9999996666667778,positive
0.0,0.9999990000010001,neutral
0.0,0.99999950000025,neutral
0.0,0.0,positive
0.0,0.9999996666667778,neutral
-0.9999990000010001,0.99999950000025,positive
-0.9999990000010001,-0.33333322222225925,negative
0.0,0.33333322222225925,neutral
0.0,0.9999996666667778,positive
0.0,0.9999990000010001,neutral
0.0,-0.9999990000010001,negative
0.0,0.9999997500000625,neutral
0.9999990000010001,0.33333322222225925,negative
0.0,0.0,positive
0.0,0.33333322222225925,negative
0.0,0.0,positive
0.0,0.33333322222225925,neutral
0.0,0.0,positive
0.0,0.99999980000004,positive
0.0,0.49999987500003124,negative
-0.9999990000010001,-0.99999950000025,negative
0.0,0.33333322222225925,negative
0.0,-0.9999990000010001,positive
0.0,0.9999990000010001,neutral
0.9999990000010001,0.99999950000025,positive
0.0,0.99999980000004,neutral
0.0,0.0,negative
-0.9999990000010001,0.0,negative
-0.9999990000010001,0.0,positive
-0.9999990000010001,0.0,negative
0.0,0.199999960000008,neutral
-0.9999990000010001,0.33333322222225925,negative
0.9999990000010001,0.99999980000004,positive
-0.9999990000010001,0.9999990000010001,neutral
0.0,0.9999990000010001,neutral
0.0,0.9999996666667778,neutral
0.0,0.9999990000010001,negative
-0.9999990000010001,-0.99999950000025,negative
0.0,0.9999990000010001,negative
0.0,0.9999996666667778,negative
0.0,0.0,positive
-0.9999990000010001,0.0,neutral
-0.9999990000010001,-0.99999950000025,negative
0.0,0.9999990000010001,neutral
0.0,0.9999990000010001,neutral
-0.33333322222225925,0.0,negative
0.0,0.9999997500000625,neutral
0.0,-0.99999950000025,negative
0.0,0.9999990000010001,neutral
0.0,0.0,positive
-0.99999950000025,-0.99999950000025,negative
0.9999990000010001,0.7142856122449125,positive
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.99999950000025,negative
0.0,0.0,positive
0.0,0.49999987500003124,neutral
0.0,0.9999990000010001,neutral
0.9999990000010001,0.0,negative
0.9999990000010001,0.33333322222225925,negative
0.0,0.9999997500000625,positive
0.0,0.33333322222225925,negative
0.9999990000010001,0.99999950000025,positive
0.0,0.33333322222225925,positive
0.0,0.9999990000010001,neutral
0.0,0.9999990000010001,neutral
0.0,0.9999996666667778,positive
0.9999990000010001,0.9999990000010001,negative
-0.9999990000010001,0.0,negative
0.9999990000010001,0.9999996666667778,neutral
0.0,0.0,positive
-0.9999990000010001,0.0,neutral
0.0,0.5555554938271674,negative
0.0,0.9999996666667778,positive
0.0,0.33333322222225925,neutral
0.0,0.9999996666667778,neutral
-0.9999990000010001,-0.9999990000010001,positive
-0.9999990000010001,-0.199999960000008,negative
0.0,0.99999950000025,positive
0.0,0.0,neutral
-0.9999990000010001,-0.9999990000010001,negative
0.9999990000010001,0.99999950000025,negative
0.9999990000010001,0.9999990000010001,neutral
0.9999990000010001,0.9999996666667778,positive
0.0,0.0,negative
0.0,0.99999950000025,neutral
0.0,0.99999950000025,neutral
0.0,0.0,negative
0.0,0.0,neutral
0.0,0.0,negative
0.0,0.99999950000025,neutral
0.0,0.0,neutral
0.0,0.33333322222225925,negative
-0.9999990000010001,0.0,negative
0.9999990000010001,0.33333322222225925,negative
0.0,0.9999996666667778,positive
0.9999990000010001,0.0,neutral
0.9999990000010001,0.199999960000008,positive
0.0,0.99999950000025,negative
0.9999990000010001,0.33333322222225925,neutral
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.0,neutral
0.9999990000010001,0.99999950000025,negative
-0.9999990000010001,0.0,negative
0.0,0.9999990000010001,negative
0.0,0.0,negative
0.0,0.9999990000010001,positive
-0.99999950000025,-0.9999990000010001,neutral
0.0,0.0,negative
0.0,0.99999950000025,positive
0.0,0.0,negative
0.0,0.9999990000010001,positive
0.9999990000010001,0.9999990000010001,negative
0.0,0.0,neutral
0.0,0.9999990000010001,positive
-0.9999990000010001,0.0,negative
0.0,0.4285713673469475,neutral
-0.9999990000010001,-0.9999990000010001,negative
0.0,-0.9999990000010001,negative
0.0,0.0,negative
0.0,0.0,neutral
0.0,0.9999996666667778,neutral
-0.33333322222225925,0.0,negative
0.0,0.99999950000025,positive
-0.9999990000010001,0.33333322222225925,positive
0.0,0.9999990000010001,neutral
0.9999990000010001,0.9999990000010001,positive
-0.9999990000010001,0.199999960000008,positive
0.9999990000010001,0.9999990000010001,negative
0.0,0.0,neutral
0.0,0.99999950000025,neutral
0.0,0.9999990000010001,neutral
0.0,0.99999950000025,positive
-0.9999990000010001,0.0,negative
0.9999990000010001,0.99999950000025,positive
0.0,0.9999996666667778,neutral
-0.9999990000010001,0.9999990000010001,neutral
0.0,0.0,positive
0.0,0.99999950000025,negative
0.0,0.99999950000025,neutral
0.0,0.9999990000010001,neutral
-0.9999990000010001,0.33333322222225925,negative
0.99999950000025,0.9999996666667778,positive
-0.99999950000025,-0.33333322222225925,negative
0.9999990000010001,0.99999950000025,positive
0.0,0.9999990000010001,positive
0.0,0.99999950000025,neutral
0.0,0.0,positive
0.0,0.99999950000025,neutral
0.0,0.99999950000025,positive
0.0,0.9999990000010001,negative
0.0,0.0,negative
0.9999990000010001,0.99999950000025,negative
-0.9999990000010001,0.99999950000025,neutral
0.9999990000010001,0.99999950000025,neutral
0.9999990000010001,0.99999950000025,positive
0.9999990000010001,0.99999950000025,positive
0.0,0.99999950000025,positive
0.0,0.0,positive
0.0,0.6666665555555741,positive
-0.99999950000025,0.0,negative
0.0,0.9999990000010001,neutral
0.0,0.99999950000025,neutral
0.0,0.33333322222225925,neutral
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.0,neutral
0.0,0.9999990000010001,neutral
0.9999990000010001,0.99999950000025,neutral
0.0,0.33333322222225925,positive
0.0,0.99999950000025,neutral
0.9999990000010001,0.6666665555555741,positive
0.0,0.99999950000025,neutral
0.0,0.9999990000010001,neutral
0.9999990000010001,0.9999997500000625,positive
0.99999950000025,0.9999996666667778,positive
0.0,0.9999990000010001,negative
0.0,0.0,negative
0.0,0.33333322222225925,negative
0.9999990000010001,0.33333322222225925,negative
0.0,0.9999996666667778,positive
0.0,0.99999950000025,neutral
-0.9999990000010001,0.0,negative
0.9999990000010001,0.9999997500000625,positive
0.0,0.9999990000010001,positive
0.9999990000010001,0.99999950000025,positive
0.0,0.0,neutral
-0.9999990000010001,0.9999996666667778,positive
0.9999990000010001,0.49999987500003124,negative
0.0,0.49999987500003124,negative
0.0,0.99999990000001,neutral
0.0,0.9999996666667778,positive
0.0,0.0,positive
-0.9999990000010001,0.9999990000010001,neutral
0.0,0.33333322222225925,neutral
-0.9999990000010001,0.199999960000008,positive
0.0,-0.33333322222225925,negative
0.0,0.9999990000010001,positive
0.0,-0.99999950000025,negative
0.0,0.199999960000008,neutral
0.0,0.0,neutral
-0.9999990000010001,0.0,neutral
0.0,0.99999950000025,positive
0.9999990000010001,0.9999996666667778,positive
-0.9999990000010001,0.9999990000010001,positive
0.0,0.0,positive
0.9999990000010001,0.33333322222225925,negative
0.9999990000010001,0.49999987500003124,positive
0.0,0.0,negative
-0.9999990000010001,0.0,positive
0.0,0.99999950000025,positive
0.0,0.49999987500003124,positive
0.9999990000010001,0.99999950000025,neutral
0.9999990000010001,0.9999990000010001,positive
0.0,0.0,positive
0.0,0.99999950000025,negative
0.9999990000010001,0.9999996666667778,positive
-0.9999990000010001,0.0,negative
0.0,0.9999996666667778,positive
0.0,0.99999950000025,neutral
-0.9999990000010001,0.0,neutral
0.0,0.4285713673469475,neutral
0.0,0.99999980000004,positive
0.99999950000025,0.9999997500000625,neutral
0.0,0.9999990000010001,neutral
0.0,0.9999997500000625,neutral
0.0,0.49999987500003124,positive
0.0,0.9999990000010001,negative
0.0,-0.9999990000010001,negative
0.9999990000010001,0.33333322222225925,positive
0.0,0.599999880000024,neutral
0.9999990000010001,0.99999950000025,neutral
0.0,0.9999990000010001,neutral
0.0,0.99999950000025,positive
0.0,0.9999990000010001,positive
0.0,0.9999990000010001,negative
0.9999990000010001,0.99999950000025,positive
0.0,0.0,negative
0.9999990000010001,0.33333322222225925,neutral
-0.9999990000010001,0.0,negative
-0.9999990000010001,-0.9999990000010001,positive
0.0,0.599999880000024,neutral
0.0,0.0,neutral
0.0,0.0,neutral
0.0,0.9999997500000625,positive
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.99999950000025,neutral
0.0,-0.9999990000010001,negative
0.0,0.0,negative
-0.49999987500003124,0.33333322222225925,negative
0.0,0.9999990000010001,positive
0.0,0.99999950000025,negative
0.9999990000010001,0.99999950000025,positive
-0.9999990000010001,0.0,negative
-0.9999990000010001,0.0,negative
0.9999990000010001,0.9999996666667778,positive
0.0,0.9999990000010001,neutral
-0.9999990000010001,0.33333322222225925,positive
0.0,0.0,neutral
0.99999950000025,0.9999997500000625,positive
0.0,0.9999990000010001,neutral
-0.9999990000010001,0.33333322222225925,negative
0.0,-0.9999990000010001,negative
0.9999990000010001,0.9999997500000625,negative
0.0,0.0,negative
0.0,-0.9999990000010001,negative
0.9999990000010001,0.9999996666667778,positive
0.9999990000010001,0.99999950000025,positive
-0.9999990000010001,0.4285713673469475,neutral
0.9999990000010001,0.99999950000025,positive
0.0,0.9999996666667778,neutral
0.0,0.9999996666667778,neutral
0.0,0.9999996666667778,neutral
-0.9999990000010001,0.0,positive
0.9999990000010001,0.99999950000025,positive
-0.9999990000010001,-0.99999950000025,negative
0.0,0.0,positive
0.0,0.0,positive
0.0,0.0,positive
0.0,0.9999990000010001,neutral
0.0,0.0,neutral
0.9999990000010001,0.9999996666667778,positive
0.0,0.9999990000010001,negative
0.0,-0.9999990000010001,negative
0.9999990000010001,0.99999950000025,positive
0.0,0.599999880000024,neutral
0.0,0.9999990000010001,positive
0.0,0.9999990000010001,positive
0.0,0.99999950000025,neutral
0.9999990000010001,0.9999990000010001,neutral
-0.9999990000010001,0.33333322222225925,negative
-0.99999950000025,0.1428571224489825,negative
0.9999990000010001,0.9999997500000625,positive
0.9999990000010001,0.49999987500003124,positive
-0.9999990000010001,0.99999950000025,neutral
0.0,0.599999880000024,neutral
0.0,0.9999990000010001,positive
0.0,0.0,neutral
0.9999990000010001,0.49999987500003124,positive
-0.9999990000010001,0.9999990000010001,neutral
0.0,0.99999950000025,positive
0.0,0.9999990000010001,positive
0.0,0.9999990000010001,negative
0.0,0.99999950000025,neutral
0.9999990000010001,0.9999997500000625,neutral
-0.9999990000010001,0.0,positive
-0.9999990000010001,-0.9999990000010001,neutral
0.0,0.49999987500003124,negative
0.0,0.0,negative
0.0,0.99999950000025,neutral
0.9999990000010001,0.33333322222225925,negative
0.0,0.0,neutral
0.0,0.9999990000010001,neutral
0.0,0.0,positive
0.0,0.0,positive
0.0,0.0,neutral
0.0,0.9999990000010001,negative
0.99999950000025,0.49999987500003124,negative
0.0,-0.33333322222225925,negative
0.0,0.199999960000008,negative
0.9999990000010001,0.99999950000025,negative
0.0,0.0,neutral
0.0,0.99999950000025,neutral
0.9999990000010001,0.9999997500000625,positive
0.0,-0.9999990000010001,neutral
0.0,0.9999990000010001,positive
-0.9999990000010001,-0.49999987500003124,negative
-0.9999990000010001,0.99999950000025,negative
0.0,0.99999950000025,neutral
0.0,0.0,positive
0.0,0.0,neutral
0.0,0.0,neutral
0.9999990000010001,0.49999987500003124,neutral
0.9999990000010001,0.6666665555555741,positive
0.99999950000025,0.6666665555555741,positive
0.0,0.0,positive
0.0,0.33333322222225925,negative
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.9999990000010001,neutral
0.9999990000010001,0.7142856122449125,neutral
0.0,0.49999987500003124,negative
0.0,0.199999960000008,positive
0.0,0.99999950000025,neutral
0.99999950000025,0.99999950000025,positive
0.0,0.0,positive
0.0,0.0,positive
0.99999950000025,0.199999960000008,positive
0.0,-0.9999990000010001,negative
0.0,-0.9999990000010001,negative
0.9999990000010001,0.49999987500003124,positive
0.0,0.9999990000010001,positive
-0.9999990000010001,0.0,negative
0.9999990000010001,0.9999990000010001,positive
0.0,0.33333322222225925,neutral
-0.99999950000025,0.199999960000008,negative
0.9999990000010001,0.9999990000010001,positive
0.0,-0.599999880000024,positive
-0.9999990000010001,-0.49999987500003124,negative
0.0,0.33333322222225925,positive
0.0,-0.33333322222225925,neutral
0.0,0.99999950000025,neutral
0.0,0.0,neutral
0.0,0.99999950000025,neutral
0.9999990000010001,0.9999997500000625,positive
-0.9999990000010001,0.599999880000024,negative
0.0,0.33333327777778704,negative
0.0,-0.99999950000025,negative
0.9999990000010001,0.0,negative
-0.9999990000010001,0.33333322222225925,negative
0.9999990000010001,0.99999950000025,negative
0.0,0.0,negative
0.0,0.9999990000010001,neutral
0.0,0.0,neutral
0.0,0.0,positive
0.0,0.33333322222225925,neutral
0.9999990000010001,0.99999950000025,positive
-0.9999990000010001,-0.9999990000010001,positive
-0.9999990000010001,0.0,positive
0.9999990000010001,0.9999997500000625,positive
0.33333322222225925,0.599999880000024,positive
0.0,0.0,positive
0.0,0.9999996666667778,neutral
0.0,0.0,neutral
-0.9999990000010001,0.7777776913580343,neutral
0.9999990000010001,0.33333322222225925,negative
0.0,0.99999980000004,neutral
0.33333322222225925,0.49999987500003124,negative
-0.9999990000010001,-0.9999990000010001,negative
0.9999990000010001,0.99999950000025,negative
0.0,0.9999996666667778,neutral
-0.9999990000010001,-0.9999996666667778,negative
0.9999990000010001,0.9999996666667778,positive
-0.9999990000010001,0.0,neutral
0.0,0.9999990000010001,neutral
0.9999990000010001,0.9999996666667778,positive
0.0,0.0,negative
0.9999990000010001,0.7142856122449125,neutral
0.0,0.0,neutral
0.0,0.9999996666667778,neutral
0.0,-0.9999990000010001,negative
-0.99999950000025,-0.33333327777778704,negative
0.0,0.0,positive
0.9999990000010001,0.9999997500000625,negative
0.0,0.99999950000025,neutral
0.0,0.0,negative
0.9999990000010001,0.99999950000025,negative
0.0,0.9999990000010001,negative
0.0,0.6666665555555741,positive
0.0,0.0,neutral
-0.9999990000010001,0.0,negative
-0.9999990000010001,0.33333322222225925,positive
-0.9999990000010001,0.0,negative
0.0,0.9999996666667778,positive
0.9999990000010001,0.9999990000010001,neutral
0.0,0.0,positive
0.0,0.33333322222225925,negative
-0.9999990000010001,0.0,negative
0.9999990000010001,0.9999990000010001,neutral
0.0,0.0,negative
0.0,-0.99999950000025,negative
0.9999990000010001,0.0,positive
0.0,0.99999950000025,neutral
0.0,0.0,negative
0.0,0.9999997500000625,neutral
0.99999950000025,0.99999950000025,positive
0.0,0.99999950000025,positive
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.33333322222225925,negative
0.9999990000010001,0.99999950000025,positive
0.0,0.9999990000010001,neutral
0.0,0.33333322222225925,negative
-0.9999990000010001,-0.9999996666667778,negative
0.0,0.9999990000010001,negative
0.0,0.0,negative
0.0,0.9999996666667778,positive
0.0,-0.9999990000010001,neutral
0.0,0.9999990000010001,positive
0.0,0.99999950000025,neutral
0.0,0.99999950000025,neutral
0.0,0.9999990000010001,neutral
0.0,0.0,positive
0.0,0.99999950000025,positive
0.0,0.99999950000025,negative
0.9999990000010001,0.33333322222225925,negative
0.9999990000010001,0.99999950000025,negative
-0.9999990000010001,0.99999950000025,positive
0.0,0.99999980000004,positive
0.0,0.0,neutral
0.0,0.33333322222225925,neutral
-0.9999990000010001,-0.9999990000010001,negative
0.0,0.0,neutral
0.0,0.9999998333333611,positive
-0.9999990000010001,-0.9999996666667778,negative
0.0,0.0,neutral
0.0,0.9999990000010001,positive
0.0,0.33333322222225925,negative
-0.9999990000010001,0.49999987500003124,negative
0.0,0.33333322222225925,positive
0.0,0.0,negative
-0.99999950000025,0.0,negative
0.0,0.99999950000025,neutral
-0.9999996666667778,-0.99999950000025,negative
-0.9999990000010001,0.0,negative
-0.9999990000010001,0.49999987500003124,neutral
-0.9999990000010001,-0.9999990000010001,negative
0.9999990000010001,0.99999950000025,negative
0.0,0.0,positive
0.9999990000010001,0.99999950000025,positive
0.0,0.33333322222225925,positive
0.0,0.0,negative
0.0,0.9999996666667778,neutral
0.0,0.0,positive
0.0,0.9999997500000625,positive
-0.9999990000010001,-0.33333322222225925,positive
0.0,0.0,neutral
0.0,-0.9999990000010001,positive
0.9999990000010001,0.0,negative
0.9999990000010001,0.0,positive
0.0,0.99999950000025,neutral
0.9999990000010001,0.9999990000010001,positive
0.9999990000010001,0.9999996666667778,positive
0.0,0.9999990000010001,neutral
0.9999990000010001,0.9999996666667778,neutral
0.9999990000010001,0.99999950000025,negative
0.9999990000010001,0.599999880000024,positive
-0.9999990000010001,-0.9999990000010001,negative
0.9999990000010001,0.99999950000025,negative
0.9999990000010001,0.0,positive
-0.9999990000010001,0.0,neutral
-0.9999990000010001,0.99999950000025,neutral
0.0,0.9999997500000625,neutral
0.0,0.9999996666667778,neutral
0.0,0.9999990000010001,neutral
-0.9999990000010001,0.49999987500003124,neutral
-0.9999990000010001,0.0,negative
-0.9999990000010001,0.99999950000025,neutral
0.9999990000010001,0.599999880000024,negative
-0.99999950000025,0.0,negative
-0.9999990000010001,0.49999987500003124,negative
0.9999990000010001,0.99999950000025,negative
0.0,0.99999950000025,neutral
0.9999990000010001,0.9999990000010001,neutral
0.9999990000010001,0.9999996666667778,positive
-0.9999990000010001,0.0,positive
0.9999990000010001,0.99999950000025,positive
0.0,0.9999990000010001,negative
0.0,0.0,positive
0.99999950000025,0.49999987500003124,positive
0.0,0.99999950000025,negative
-0.9999990000010001,-0.9999990000010001,neutral
0.0,0.9999990000010001,positive
0.0,0.9999996666667778,neutral
-0.9999990000010001,-0.9999990000010001,negative
0.99999950000025,0.33333322222225925,positive
0.9999990000010001,0.33333322222225925,positive
0.0,0.0,positive
0.9999990000010001,0.9999996666667778,positive
-0.9999990000010001,0.0,negative
0.0,0.9999990000010001,neutral
0.0,0.0,negative
0.9999990000010001,0.9999990000010001,neutral
0.9999996666667778,0.33333327777778704,negative
-0.99999950000025,-0.33333322222225925,negative
0.9999990000010001,0.599999880000024,negative
0.0,0.0,neutral
0.0,0.0,positive
0.0,0.9999998571428775,neutral
0.0,0.9999990000010001,neutral
0.0,0.9999990000010001,neutral
0.0,0.9999996666667778,negative
0.9999990000010001,0.9999996666667778,negative
0.0,0.9999990000010001,neutral
-0.9999990000010001,0.0,negative
0.0,0.33333322222225925,neutral
0.0,0.0,neutral
0.0,0.9999996666667778,neutral
0.0,0.99999950000025,neutral
0.9999990000010001,0.33333322222225925,negative
0.0,0.99999950000025,neutral
0.0,0.0,neutral
0.0,0.0,negative
0.0,-0.33333322222225925,negative
0.0,0.9999990000010001,positive
0.0,0.33333322222225925,positive
-0.9999990000010001,-0.99999950000025,negative
0.0,0.0,neutral
0.9999990000010001,0.49999987500003124,positive
0.9999990000010001,0.9999997500000625,negative
0.9999990000010001,0.0,negative
0.9999990000010001,0.33333322222225925,positive
0.9999990000010001,0.599999880000024,neutral
0.0,0.0,positive
0.0,0.33333322222225925,neutral
